YEAR,MONTH,DAY,START_HOUR,END_HOUR,NORTH,QUEZON,KAMUNING,CUBAO,SANTOLAN,ORTIGAS,SHAW,BONI,GUADALUPE,BUENDIA,AYALA,MAGALLANES,TAFT,ACTIVITY
2013,11,7,6,7,8564,4935,2066,2828,400,777,2671,2034,2505,582,1391,1984,5043,ENTRY
2013,11,7,7,8,9315,4446,1879,2468,663,1439,4027,2784,3293,886,1809,2700,9155,ENTRY
2013,11,7,8,9,8577,3570,1684,2679,742,1408,3986,2834,3247,776,1567,2809,8332,ENTRY
2013,11,7,9,10,4926,3018,1598,3053,577,993,3094,2315,2676,818,1553,2129,6396,ENTRY
2013,11,7,10,11,3547,2251,1440,3259,552,964,2496,2135,2340,763,1497,1724,4373,ENTRY
2013,11,7,11,12,3785,2046,1409,3387,548,996,2836,2049,2044,942,1664,1683,4334,ENTRY
2013,11,7,12,13,2872,1866,1205,3366,469,1036,2639,1712,2018,790,1904,1610,4525,ENTRY
2013,11,7,13,14,2596,1693,1138,3357,505,1122,2741,1745,1811,782,2071,1583,4270,ENTRY
2013,11,7,14,15,1993,1714,1159,3238,571,1326,2781,1428,1780,994,2433,1679,4413,ENTRY
2013,11,7,15,16,2086,1833,1105,3202,624,1574,3054,1912,1762,1293,3111,1896,5072,ENTRY
2013,11,7,16,17,2279,2305,1375,3412,959,1921,3884,2079,1946,1926,4214,2978,5026,ENTRY
2013,11,7,17,18,2892,3210,2194,4090,1559,3225,4820,2761,2265,3137,5597,5382,6510,ENTRY
2013,11,7,18,19,3122,2830,1528,4383,1165,3577,4947,3251,2053,3291,6289,5019,6823,ENTRY
2013,11,7,19,20,3135,2097,1198,3885,856,2281,3994,2501,1834,2190,5895,3914,5329,ENTRY
2013,11,7,20,21,3203,1577,840,3234,640,1651,3236,1952,1742,1534,5662,2626,4961,ENTRY
2013,11,7,21,22,2752,1153,490,2341,254,1299,2747,1215,1451,949,4866,1641,3055,ENTRY
2013,11,7,22,23,49,62,54,232,36,308,595,462,571,422,1591,607,805,ENTRY
2013,11,7,23,0,0,0,0,1,0,0,0,2,0,0,12,0,0,ENTRY
2013,11,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,8,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,8,4,5,268,166,116,160,9,9,0,0,0,0,0,0,0,ENTRY
2013,11,8,5,6,3857,1767,920,2127,102,193,1041,500,749,170,214,555,1679,ENTRY
2013,11,8,6,7,9017,4311,1853,2576,342,716,2712,1362,2252,589,1018,1950,5143,ENTRY
2013,11,8,7,8,10364,4177,1569,2248,550,1350,3748,2211,2999,786,1441,2625,8744,ENTRY
2013,11,8,8,9,8758,3207,1450,2440,584,1141,3360,1947,2854,691,1134,2088,7403,ENTRY
2013,11,8,9,10,7523,2617,1453,2781,478,880,2843,1471,2381,670,1083,1787,5761,ENTRY
2013,11,8,10,11,5478,2179,1239,2968,431,797,2466,1180,2120,798,1108,1393,4317,ENTRY
2013,11,8,11,12,4682,2086,1172,3084,469,846,2640,1238,1901,781,1397,1481,4228,ENTRY
2013,11,8,12,13,4685,2226,1145,3066,489,974,2777,1107,1909,860,1456,1495,4109,ENTRY
2013,11,8,13,14,3660,2021,1130,3057,539,1164,2572,1002,1714,974,1961,1578,3790,ENTRY
2013,11,8,14,15,3253,1892,1192,2949,540,1384,2991,1258,1722,1340,2116,2022,4271,ENTRY
2013,11,8,15,16,2755,1832,1145,2916,716,1693,3296,1412,1725,1727,2896,2692,4437,ENTRY
2013,11,8,16,17,3096,2200,1400,3108,992,2596,4382,1983,2368,2286,4274,3701,5683,ENTRY
2013,11,8,17,18,3466,2740,1941,3725,1299,3453,4922,2387,2198,3309,4817,4917,6267,ENTRY
2013,11,8,18,19,2950,1833,1168,3992,816,2434,4098,1754,1969,3023,4516,4022,4583,ENTRY
2013,11,8,19,20,2986,1439,825,3538,596,1649,3357,1273,1652,1520,3942,2372,3802,ENTRY
2013,11,8,20,21,2997,1110,681,2946,423,1130,2535,858,1370,733,2618,1503,2981,ENTRY
2013,11,8,21,22,2255,717,427,2132,320,759,1589,654,888,459,2341,869,1943,ENTRY
2013,11,8,22,23,42,41,29,211,51,372,876,240,490,267,1180,286,491,ENTRY
2013,11,8,23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,ENTRY
2013,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,9,4,5,220,124,62,95,4,3,16,0,0,0,0,0,0,ENTRY
2013,11,9,5,6,4201,1058,625,1482,76,120,704,321,867,141,447,429,1011,ENTRY
2013,11,9,6,7,7878,2192,987,2066,152,465,1694,850,2439,397,1333,1124,2581,ENTRY
2013,11,9,7,8,7825,2361,993,2087,250,643,2460,1223,3904,534,1659,1636,4061,ENTRY
2013,11,9,8,9,8714,2314,1058,2401,305,640,2522,1237,3901,463,1363,1426,3810,ENTRY
2013,11,9,9,10,7209,1970,1046,2515,353,567,2294,1154,3112,402,1268,1298,3923,ENTRY
2013,11,9,10,11,4974,1607,860,2511,319,487,2076,990,2674,404,1341,1100,3363,ENTRY
2013,11,9,11,12,5160,1588,847,2860,274,525,2297,1079,2669,396,1418,1208,3732,ENTRY
2013,11,9,12,13,5811,1697,896,3093,382,912,2674,1181,3113,715,2002,1490,4182,ENTRY
2013,11,9,13,14,4818,1412,762,2925,337,894,2448,1026,2739,628,1913,1423,4045,ENTRY
2013,11,9,14,15,3931,1352,712,2796,441,899,2314,1055,2493,675,2603,1396,3904,ENTRY
2013,11,9,15,16,3626,1406,741,2907,408,1045,2799,1251,2692,863,3586,1804,4113,ENTRY
2013,11,9,16,17,4166,1821,932,3268,563,1559,3346,1454,3151,1181,4338,2572,4896,ENTRY
2013,11,9,17,18,4666,2020,1071,3575,785,1750,3462,1478,3032,1206,4347,3064,5227,ENTRY
2013,11,9,18,19,4942,1752,748,3528,633,1573,3367,1320,2835,843,4137,2453,5214,ENTRY
2013,11,9,19,20,4919,1200,640,3078,529,1148,2692,787,2035,572,4157,1721,4078,ENTRY
2013,11,9,20,21,3665,952,525,2433,402,939,2248,718,1684,409,3187,1198,2900,ENTRY
2013,11,9,21,22,2675,579,316,1758,392,774,1646,555,1182,304,2692,856,2380,ENTRY
2013,11,9,22,23,7,35,24,206,32,376,925,176,518,175,2672,319,682,ENTRY
2013,11,9,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENTRY
2013,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,10,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,10,4,5,142,67,33,98,1,1,0,0,0,0,0,0,0,ENTRY
2013,11,10,5,6,1325,625,352,1072,49,67,527,187,417,111,184,281,905,ENTRY
2013,11,10,6,7,1728,869,502,1370,99,241,999,443,1052,209,555,611,1781,ENTRY
2013,11,10,7,8,2090,1003,545,1466,147,288,1337,514,1271,301,710,798,2425,ENTRY
2013,11,10,8,9,2886,1281,729,1896,195,333,1634,712,1682,246,651,871,3115,ENTRY
2013,11,10,9,10,2942,1307,776,2153,231,307,1760,811,2052,252,770,812,3401,ENTRY
2013,11,10,10,11,2902,1332,743,2244,215,287,1610,828,1849,196,733,804,3078,ENTRY
2013,11,10,11,12,2718,1350,814,2486,215,380,1860,784,1774,196,798,783,3451,ENTRY
2013,11,10,12,13,2765,1120,780,2414,155,406,1658,828,1736,179,839,731,2966,ENTRY
2013,11,10,13,14,2045,1044,683,2394,178,438,1617,784,1614,181,911,733,3285,ENTRY
2013,11,10,14,15,1989,1035,693,2370,251,559,1710,862,1769,263,1163,939,3317,ENTRY
2013,11,10,15,16,1850,1019,846,2373,268,803,1916,843,1874,346,1725,934,3511,ENTRY
2013,11,10,16,17,2372,1106,888,2435,297,764,2083,978,1702,300,1680,1059,3475,ENTRY
2013,11,10,17,18,2796,1190,926,2454,269,772,1990,843,1616,357,1557,986,3483,ENTRY
2013,11,10,18,19,2609,999,771,2366,260,808,1963,750,1209,306,1823,932,3113,ENTRY
2013,11,10,19,20,2681,769,621,2251,297,930,1865,601,1126,273,2352,803,2634,ENTRY
2013,11,10,20,21,2368,727,559,2109,470,690,1598,493,1084,173,2338,684,2459,ENTRY
2013,11,10,21,22,2064,474,283,1563,140,559,1647,444,966,171,2864,587,1969,ENTRY
2013,11,10,22,23,45,23,31,109,23,220,417,149,325,81,573,183,487,ENTRY
2013,11,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,11,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,11,4,5,113,214,86,121,15,14,8,0,0,0,0,0,0,ENTRY
2013,11,11,5,6,4475,2263,612,1613,172,194,1337,374,919,124,296,639,2179,ENTRY
2013,11,11,6,7,9892,4997,1038,1953,400,645,2409,1182,2457,352,867,1554,5838,ENTRY
2013,11,11,7,8,11845,3471,928,1704,675,1276,3421,1972,3164,565,1434,2541,8507,ENTRY
2013,11,11,8,9,10445,2995,747,1850,759,1286,3246,1882,3203,597,1259,2569,7939,ENTRY
2013,11,11,9,10,7726,3642,972,2108,702,1190,3093,1373,2794,665,1478,2243,6263,ENTRY
2013,11,11,10,11,5401,2358,766,2250,663,1079,2683,1220,2278,762,1342,1665,5089,ENTRY
2013,11,11,11,12,5050,2156,716,2338,628,1022,3001,1243,2186,861,1511,1553,4791,ENTRY
2013,11,11,12,13,4555,2052,657,2324,573,1065,2849,1182,2115,832,1697,1589,4406,ENTRY
2013,11,11,13,14,4160,1999,654,2318,557,1088,2666,1301,1999,826,1889,1726,4690,ENTRY
2013,11,11,14,15,3502,1802,651,2236,651,1414,2809,1339,1825,940,2342,1736,4399,ENTRY
2013,11,11,15,16,3051,1850,861,2211,673,1773,3034,1359,1839,1431,2957,2099,4612,ENTRY
2013,11,11,16,17,3222,2080,1506,2356,1002,1804,3461,1577,1763,1822,3310,2950,5523,ENTRY
2013,11,11,17,18,4011,3217,2018,2824,1523,3086,4456,2208,2120,2406,4624,4955,6534,ENTRY
2013,11,11,18,19,4173,2826,1811,3027,1236,3528,4407,2172,2067,2317,4677,5314,6558,ENTRY
2013,11,11,19,20,4159,2062,1402,2682,859,2509,3762,1831,1886,2433,4309,3769,5587,ENTRY
2013,11,11,20,21,3841,1575,999,2233,677,1766,3121,1512,1876,1725,4170,3185,4250,ENTRY
2013,11,11,21,22,3122,1162,594,1616,289,1151,2303,1125,1411,943,4382,1611,3100,ENTRY
2013,11,11,22,23,79,47,41,160,52,432,673,424,527,392,1136,610,828,ENTRY
2013,11,11,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,12,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,12,4,5,125,183,120,186,6,6,48,0,3,0,0,0,0,ENTRY
2013,11,12,5,6,4952,2046,1156,2484,143,244,1220,489,965,194,200,614,2059,ENTRY
2013,11,12,6,7,10946,3719,2031,3007,432,844,2833,1514,2769,634,1106,2004,5424,ENTRY
2013,11,12,7,8,13107,4010,1435,2625,724,1517,4415,2347,3805,844,1543,3009,8743,ENTRY
2013,11,12,8,9,11559,4389,2001,2849,755,1541,4120,2112,3099,707,1287,2627,7894,ENTRY
2013,11,12,9,10,8549,2859,1763,3247,563,1038,3436,1525,2777,725,1284,2166,6315,ENTRY
2013,11,12,10,11,5977,2317,1549,3466,584,940,2819,1289,2298,906,1144,1708,4465,ENTRY
2013,11,12,11,12,5588,2126,1384,3602,658,1103,2862,1255,2068,943,1215,1815,4221,ENTRY
2013,11,12,12,13,5041,2050,1436,3580,543,1088,3023,1216,1976,887,1471,1618,4364,ENTRY
2013,11,12,13,14,4604,1912,1239,3570,603,1146,2967,1197,1995,802,1475,1595,4193,ENTRY
2013,11,12,14,15,3875,1735,1140,3444,547,1314,2957,1333,1830,1008,1543,1692,4108,ENTRY
2013,11,12,15,16,3376,1899,1140,3405,671,1635,3354,1405,1857,1418,2117,1865,4465,ENTRY
2013,11,12,16,17,3565,2329,1502,3629,837,1915,4201,1725,1979,1898,3627,2929,5232,ENTRY
2013,11,12,17,18,4438,3287,2171,4349,1483,2986,4608,2243,2261,3037,5696,5066,6133,ENTRY
2013,11,12,18,19,4618,3117,1633,4661,1280,3405,5388,2105,2098,2910,4844,4898,6489,ENTRY
2013,11,12,19,20,4603,2363,1351,4131,856,2675,4430,1572,2045,2357,4899,3620,5297,ENTRY
2013,11,12,20,21,4250,1757,1080,3440,651,1690,3518,1634,2057,1559,5742,2801,4345,ENTRY
2013,11,12,21,22,3454,1203,597,2489,240,1233,2703,1083,1578,920,3666,1758,3120,ENTRY
2013,11,12,22,23,88,51,48,247,57,432,743,450,537,423,981,681,943,ENTRY
2013,11,12,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,13,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,13,4,5,155,185,120,170,0,0,37,0,7,0,0,0,0,ENTRY
2013,11,13,5,6,3188,1923,1079,2267,142,202,1222,484,1010,167,576,590,1757,ENTRY
2013,11,13,6,7,8761,3786,2077,2745,390,757,2790,1484,2858,616,1648,1789,4698,ENTRY
2013,11,13,7,8,8196,3234,1278,2395,749,1474,3742,2361,4496,832,2403,2584,7909,ENTRY
2013,11,13,8,9,9586,4600,1635,2600,783,1646,3802,2207,5150,748,1777,2662,7812,ENTRY
2013,11,13,9,10,6321,2617,1901,2963,566,995,3201,1572,3993,669,1696,1963,5882,ENTRY
2013,11,13,10,11,3941,2262,1293,3163,535,810,2656,1267,2957,743,1748,1656,4257,ENTRY
2013,11,13,11,12,3662,1993,1236,3287,492,939,2832,1231,2648,831,1949,1538,4094,ENTRY
2013,11,13,12,13,3605,1974,1281,3267,504,1034,2769,1216,2709,817,2051,1651,4010,ENTRY
2013,11,13,13,14,2880,1944,1155,3258,550,1087,2653,1183,2579,841,2457,1712,4312,ENTRY
2013,11,13,14,15,2426,1731,1142,3143,556,1333,2807,1198,2414,994,2933,1593,4073,ENTRY
2013,11,13,15,16,2338,1746,1068,3108,658,1569,3148,1295,2307,1349,3811,1919,4216,ENTRY
2013,11,13,16,17,2324,2207,1447,3312,810,1759,3861,1546,2871,1976,4882,2981,5486,ENTRY
2013,11,13,17,18,2818,3180,1793,3969,1460,2940,4099,1822,2595,3093,5277,4192,6026,ENTRY
2013,11,13,18,19,3190,2907,1774,4254,1276,3241,4672,2366,3123,3184,6387,5504,6265,ENTRY
2013,11,13,19,20,3123,2104,1256,3770,804,2404,4068,1705,2167,2244,6210,3570,5695,ENTRY
2013,11,13,20,21,3000,1755,980,3139,659,1798,3407,1568,2005,1552,6615,2721,4105,ENTRY
2013,11,13,21,22,2484,1275,618,2272,270,1241,2519,1090,1659,830,5507,1755,3239,ENTRY
2013,11,13,22,23,68,69,54,225,41,474,750,517,594,431,1447,708,993,ENTRY
2013,11,13,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,14,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,ENTRY
2013,11,14,4,5,453,159,111,174,11,0,57,0,0,0,0,0,0,ENTRY
2013,11,14,5,6,5375,1894,1072,2319,123,230,1134,488,961,191,411,623,1882,ENTRY
2013,11,14,6,7,10359,4660,1986,2808,423,823,2913,1532,2757,616,1410,1946,5435,ENTRY
2013,11,14,7,8,11937,4819,1777,2451,679,1420,4168,2422,3958,894,1977,2677,8448,ENTRY
2013,11,14,8,9,11238,3765,1713,2660,818,1576,3690,2318,3431,737,1737,2639,8083,ENTRY
2013,11,14,9,10,8417,2732,2114,3032,815,1323,3600,1756,3285,783,1669,2424,6868,ENTRY
2013,11,14,10,11,4475,1796,1521,3236,420,720,2284,1118,2604,738,1330,1643,4158,ENTRY
2013,11,14,11,12,5902,2076,1469,3363,681,1269,3283,1299,2407,839,1698,1576,4618,ENTRY
2013,11,14,12,13,4675,2056,1296,3342,502,1069,2811,1148,2286,766,1702,1554,4035,ENTRY
2013,11,14,13,14,4439,1869,1269,3333,565,1065,2744,1249,2223,893,1856,1536,3924,ENTRY
2013,11,14,14,15,3632,1755,1238,3216,637,1387,2721,1249,2046,1036,2217,1699,4215,ENTRY
2013,11,14,15,16,2902,1867,1127,3180,677,1601,3232,1391,2060,1475,2968,1897,4289,ENTRY
2013,11,14,16,17,2976,2333,1411,3389,904,1964,3831,1616,2312,1916,3958,2919,5222,ENTRY
2013,11,14,17,18,3880,3102,2263,4061,1549,3026,4596,2174,2520,2967,5668,5032,6245,ENTRY
2013,11,14,18,19,3864,2962,1671,4352,1214,3310,5024,2216,2375,3060,5986,4880,6662,ENTRY
2013,11,14,19,20,3486,2180,1097,3857,917,2427,4068,1877,1993,2258,5362,3684,5974,ENTRY
2013,11,14,20,21,4232,1786,1008,3212,659,1755,3405,1476,2103,1760,5416,3501,4867,ENTRY
2013,11,14,21,22,3784,1261,613,2324,250,1348,2717,1176,1719,1043,5294,1906,3628,ENTRY
2013,11,14,22,23,139,68,54,231,48,500,816,527,691,475,1431,662,958,ENTRY
2013,11,14,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ENTRY
2013,11,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,15,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,15,4,5,327,156,124,194,10,8,22,0,17,0,0,0,0,ENTRY
2013,11,15,5,6,4569,1831,1064,2585,140,204,1122,499,958,157,364,581,1693,ENTRY
2013,11,15,6,7,9465,2921,2009,3130,382,784,2660,1157,2008,472,830,1324,3309,ENTRY
2013,11,15,7,8,11069,4075,1777,2732,677,1519,3958,1882,3590,840,1901,2765,6215,ENTRY
2013,11,15,8,9,10800,2515,1806,2965,804,1479,3852,2248,3666,690,1489,2460,8314,ENTRY
2013,11,15,9,10,8672,4069,1786,3379,710,1177,3512,1634,3264,771,1562,2349,6032,ENTRY
2013,11,15,10,11,5156,2383,1551,3607,577,1013,2795,1364,2724,840,1624,1868,4902,ENTRY
2013,11,15,11,12,5338,2227,1391,3748,612,1135,3047,1353,2459,904,1510,1738,4100,ENTRY
2013,11,15,12,13,5332,2181,1391,3725,575,1222,3200,1316,2508,901,1944,1725,4517,ENTRY
2013,11,15,13,14,5103,2287,1456,3715,652,1341,3118,1259,2458,982,2138,1622,4642,ENTRY
2013,11,15,14,15,4674,2039,1375,3584,735,1592,3128,1315,2351,1177,2546,2073,5342,ENTRY
2013,11,15,15,16,4515,2328,1403,3544,891,2027,3683,1515,2323,1626,3271,2594,5336,ENTRY
2013,11,15,16,17,4066,2855,1818,3777,1030,2123,4280,1825,2612,2183,3794,3536,5811,ENTRY
2013,11,15,17,18,4458,3716,2385,4527,1553,3187,4999,2212,2760,2949,4536,5600,6475,ENTRY
2013,11,15,18,19,4816,3297,1991,4851,1361,3344,4786,2260,2665,3349,4804,4812,6351,ENTRY
2013,11,15,19,20,4938,2596,1432,4299,970,2605,4247,1817,2167,2349,4615,4110,6592,ENTRY
2013,11,15,20,21,4612,1848,1113,3580,598,2005,3656,1564,2063,1601,4112,4587,5322,ENTRY
2013,11,15,21,22,3536,1374,652,2591,633,1431,2894,1133,1615,1073,4178,2223,3828,ENTRY
2013,11,15,22,23,0,56,48,257,89,422,1277,483,760,452,2316,705,1038,ENTRY
2013,11,15,23,0,0,1,0,2,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,16,4,5,193,132,80,109,4,1,24,0,0,0,0,0,0,ENTRY
2013,11,16,5,6,2244,1208,711,1707,89,151,827,379,733,135,336,477,1259,ENTRY
2013,11,16,6,7,4934,2575,1128,2379,214,591,2212,1037,2027,445,1077,1526,3174,ENTRY
2013,11,16,7,8,5276,2765,1107,2404,314,764,2921,1365,2685,611,1467,1857,4893,ENTRY
2013,11,16,8,9,5683,2529,1185,2766,419,735,2888,1408,2674,499,1381,1671,4598,ENTRY
2013,11,16,9,10,5146,2245,1216,2897,458,703,2658,1242,2895,533,1196,1560,4461,ENTRY
2013,11,16,10,11,5441,1969,1089,2893,366,579,2390,1242,2537,537,1262,1467,3928,ENTRY
2013,11,16,11,12,4576,2020,1034,3295,397,693,2643,1298,2427,576,1436,1441,3862,ENTRY
2013,11,16,12,13,4862,2108,1133,3563,463,1027,3199,1279,2663,799,1758,1831,4251,ENTRY
2013,11,16,13,14,4308,2005,1135,3370,461,1098,2903,1246,2622,759,2139,1914,4505,ENTRY
2013,11,16,14,15,3698,1783,952,3221,427,1145,2819,1227,2304,687,2462,1700,4617,ENTRY
2013,11,16,15,16,3558,1862,937,3349,514,1535,3300,1368,2417,1040,2539,2103,4419,ENTRY
2013,11,16,16,17,3876,2164,1185,3765,615,1846,3837,1683,2566,1298,3561,2800,5177,ENTRY
2013,11,16,17,18,3954,2551,1528,4119,912,2045,3933,1628,2621,1439,3289,3739,5405,ENTRY
2013,11,16,18,19,4169,2336,1236,4064,742,1780,3714,1425,1883,1163,3424,3014,5669,ENTRY
2013,11,16,19,20,4459,1568,865,3546,575,1344,2966,1175,2123,762,3409,2201,4883,ENTRY
2013,11,16,20,21,3500,1082,630,2803,523,1101,2512,774,1784,423,2756,1601,3686,ENTRY
2013,11,16,21,22,2733,777,451,2025,511,847,1990,642,1163,284,2605,1053,2749,ENTRY
2013,11,16,22,23,61,54,35,238,84,277,888,228,571,156,1520,314,843,ENTRY
2013,11,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,17,4,5,207,93,40,132,0,0,11,0,0,0,0,0,0,ENTRY
2013,11,17,5,6,1560,620,353,1113,65,73,554,244,461,108,160,311,897,ENTRY
2013,11,17,6,7,2054,871,563,1406,101,229,1081,482,1099,242,536,630,1736,ENTRY
2013,11,17,7,8,2538,1131,618,1749,144,326,1414,638,1380,371,716,830,2348,ENTRY
2013,11,17,8,9,3760,1401,789,2368,215,323,1817,817,1902,258,744,974,3248,ENTRY
2013,11,17,9,10,3828,1443,785,2466,262,371,1924,940,2165,277,770,955,3497,ENTRY
2013,11,17,10,11,3710,1360,840,2589,243,348,1831,990,2080,217,763,997,3261,ENTRY
2013,11,17,11,12,4065,1437,820,2794,226,469,2018,888,2107,246,870,903,3496,ENTRY
2013,11,17,12,13,3161,1278,767,2867,211,509,1944,1002,2120,246,1029,962,3449,ENTRY
2013,11,17,13,14,3502,1368,730,2806,227,577,1849,962,2027,207,1126,967,3687,ENTRY
2013,11,17,14,15,2791,1125,723,2594,247,729,2060,1127,1993,281,1403,962,3213,ENTRY
2013,11,17,15,16,2994,1330,687,2799,282,893,2124,850,1859,312,1846,1082,3485,ENTRY
2013,11,17,16,17,3311,1337,917,3025,299,976,2288,1030,1834,336,1822,1120,3981,ENTRY
2013,11,17,17,18,3444,1210,805,3715,305,896,2059,871,1658,322,1777,1079,3862,ENTRY
2013,11,17,18,19,3493,1150,792,3208,338,925,2074,774,1424,309,1882,975,3263,ENTRY
2013,11,17,19,20,3575,959,733,2590,331,877,2035,634,1205,253,2507,914,3164,ENTRY
2013,11,17,20,21,3019,753,527,2066,506,748,1736,540,1093,166,2491,768,2762,ENTRY
2013,11,17,21,22,2668,517,291,1669,135,647,1825,471,985,152,3074,699,2293,ENTRY
2013,11,17,22,23,21,10,26,111,43,250,384,167,352,87,737,219,592,ENTRY
2013,11,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,18,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2013,11,18,4,5,113,268,196,247,12,6,39,2,0,0,0,0,0,ENTRY
2013,11,18,5,6,4504,2255,1469,2658,141,223,1165,442,947,130,330,689,2027,ENTRY
2013,11,18,6,7,9956,3245,2186,2655,381,461,2204,768,1580,284,595,1172,3128,ENTRY
2013,11,18,7,8,11922,1660,1372,1208,572,526,2460,288,372,33,0,233,625,ENTRY
2013,11,18,8,9,10513,4000,1871,2181,853,1455,4608,2215,3163,596,1422,2953,6737,ENTRY
2013,11,18,9,10,7776,3244,1510,3373,685,1126,3241,1380,2704,666,1628,2675,5972,ENTRY
2013,11,18,10,11,5436,2355,1649,3260,585,922,2717,1261,2172,719,1466,1868,4593,ENTRY
2013,11,18,11,12,5083,2272,1493,3376,613,996,2734,1257,2114,857,1452,1597,3639,ENTRY
2013,11,18,12,13,4585,2033,1419,3265,487,1010,2893,1161,2225,806,1688,1625,3919,ENTRY
2013,11,18,13,14,4187,1995,1330,3321,596,1187,2743,1228,1919,756,1814,1756,3299,ENTRY
2013,11,18,14,15,3524,1780,1306,3146,700,1384,2789,1358,2011,1020,2212,1682,3611,ENTRY
2013,11,18,15,16,3071,1863,1218,3273,763,1598,3349,1362,1756,1200,2923,2031,3845,ENTRY
2013,11,18,16,17,3243,1937,1501,3433,896,1929,3872,1621,2106,1711,3810,2851,4395,ENTRY
2013,11,18,17,18,4037,3226,2204,3951,1443,2821,3576,1910,1680,2324,2932,3713,5026,ENTRY
2013,11,18,18,19,4200,2816,1623,4367,1199,3213,4574,2156,1823,3002,5881,5014,4982,ENTRY
